text,label
Not long ago I went and got takeout - and everything tasted kind of fishy.,0
"When I moved away, these were the tacos that I missed! 

I stopped back today, and must say - it was exactly how I remembered!  The lunch specials are very reasonably priced at $5.99 and come with two items and rice and beans. I always get the hard taco - seasoned shredded beef, lettuce, and cheese in a deep fried corn tortilla - and the cheese enchilada. I could eat the rice and beans alone, both are so well seasoned and they definitely don't skimp on the cheese! The only thing to watch is that the red hot sauce can vary from visit to visit - some days it's super hot, others - not so much.

The wait staff is exceptionally friendly and always try to help me because my Spanish is so limited. The interior is large but very modest, there aren't a lot of fancy decorations - this is a place to come for the food and service and  not th ambiance. 

Still, one of my faves!",1
"This place used to be really good, but it just is not the same. The price is now the same as a sit down Mexican restaurant with real plates, and the food is microwaved and served like a fast food place. The things that are deep fried are greasy, and the things that are microwaved are tough. The prices just don't fit anymore, and that might be the location, and landlord problems. I miss the old day's  There is no way Maria Munoz would ever consider the way the food is made today. The food, while it is still good, is over priced and microwaved. Real sad, and the amount of people going there is in decline.",0
"I am only reviewing it with 2 stars because my waiter was too busy and I don't think that was his fault.  We showed up and was able to sit right down which is great because when we left there was tons of people waiting.  We had a coupon for joining their mailing list that gave us a free meal with the purchase of another...which is awesome because who eats alone?  They also recently remodeled the interior and it looks pretty good.  My wife ordered the usual broccoli quiche and it was only a little warm.  I usually order the bacon and eggs which is awesome but today I ordered the Florentine Benedict and it was very good.  The food is always great here....when its warm and the service is usually awesome except today, but I wont blame Kevin since he was obviously over-sat.  I hope they get their stuff together because I WILL go back and I know that I WILL be able to write a better review afterward since I have been here 100 times and this was the only poor experience I've ever had.",0
"came here one night alone.  the hostess sat me down and kept staring at me as if there was a problem eating alone! i found that a little rude.

my waiter, however, was nice.  I only got the french onion soup and chocolate souffle for dessert since i heard good things about their soup.  it came out in this cute little cauldron, piping hot, cheese all gooey, and several crispy chucks of cheeses were tucked near the edges.  it was good french onion soup, although i have not tasted enough different french onion soup to judge it as one of the best.  

the chocolate souffle took a while to make but it was quite delicious.  my server brought it out and poured this warm choc sauce infused with some sort of liquor.  the etoh didnt evaporate so there was still a strong taste to me, which i dont prefer.  the souffle itself was soft and fluffy which was good.",1
"As I promised myself, I'd go back again to try it again. Yyyeeaahhhh...sooooo....the food is still not good. I got the mongolian beef and it's like ""wha? really? is this IRL?"" 

I'm a chinese food kind of a fan, this restaurant, I'm not a fan of.",0
"Avanti! Come in!

This place is cool, I did get a mild mobster vibe, but that's alright with me.  And I think the food is fantastico. Really, really good homemade pastas and an extensive wine list filled with great choices. If you're uncertain which wine would go best with your meal, don't hesitate to ask because the servers are pretty friendly and knowledgeable. 

Try the crab and shrimp cakes for an appetizer and the tortellini portifino for dinner- both are delish.

If you're a dessert lover, get either the cream brulee or the tiramisu.",1
"Perfect patio for a Saturday!

This place walks a fine line between being too snooty and being just plain awesome.  I've had a couple of experiences here, and overall the food is really tasty.  I'm a fan of the gnocchi, even though it's a little different than traditional gnocchi.
The location is great, as long as there isn't a douche bag convention going on, and as long as the bartenders and servers keep their positive attitudes, I think this place will be around for a while. Thanks!",1
"AWFUL!!! HORRIBLE!!!!!
IT was just HORRIBLE experience! 

I made an appointment for mani and pedi and came in Friday morning at 10 am. There was only one lady working there (no bage with her name) She said she could take me earlier than 10. I said it's fine, she asked me  to pay cash right away! only cash she said!! And ask me to go to ATM to get cash! I was surprised, but didn;t think anything bad. Later I realized that I didnt get any reciept so she just put my cash in her pocket because there were noone else there at that time.

She started with manicure and it took her less than 10 min!! everything was done in 10 min! She didnt even the nails, didnt remove the cuticule -she just polished the nailes with an old file. Her work was so nigligent in everything! Nail polish was all around the nails and my finger tips. I suggested her to correct it and remove an extra polish around and she did it only on few nails, repeating all the time :""Pretty? Yes?"" It was so far from looking pretty!

I'm a polite person by nature and never argue, but here it was just awful! And I payed her first together with the tips so she took 45 bucks from me

Her pedi was not better at all!! She was always in a hurry! She didnt let my nails  dry and started putting my shoes on me! I warned her that it must have been not done yet, but she didnt listen, she wanted to get rid of me as soon as possible, so all the nails went messy!!! She reapplied the polish but the whole procedure was just so frustrating!! I left the place more than just upset-I was really mad!  

The next day the nail polish started to chip off on every other finger! OMG! I wanted to cry! It's the worse mani and pedi I've ever gotten in my entire life, and I do it every month!!


I wish I had a reciept and could get back to talk to the manager -but this lady just took my 45 bucks and left me with ugly! really ugly work!!!",0
"Sportsman's is on top of the game when it comes to wine! The staff is more knowledgeable and helpful than any other place that I have bought wine at before. I didn't feel like I was being judged for trying to find a cheaper bottle and there was no pretentiousness in the air. While I was inquiring about dry resling, one of the vino gurus offered to get me a taste of one from their bar - and came back with TWO samples for me to try! 

Sportsman's also has a very intriguing liquor section - I enjoy wandering around and looking at all the fabulous bottles I have never seen nor heard of. 

Several times a month, they offer complimentary wine tastings and special discounts on most of the bottles being sampled.  They also have a full service restaurant/bar off to the side where they have a huge ""by the glass"" list - you are also welcome to pick out any bottle from their store, they cork it free of charge, and you can enjoy your retail priced bottle with dinner!  

The portabello sliders that I had for dinner were amazing and I am still having dreams about them! 

My one complaint is petty: their website.  Its overrun with text and finding important information is difficult, it also needs to be better updated with their amazing tasting events!",1
Friendly service but food was just ok. Maybe an off night.,0
"There's the sweetest (and cutest) guy who works there and one time, my total came to 5.45, i had a 5 in my hand as I was scraping for change in my dance bag but he was like ""its on me."" and took it from his tips! I know its just 45 cents and i could probably find that under the seats in my car but he truly made my day with something so little like that! I LOVE this place!! :D",1
"Ok..I told Amanda that anyplace that serves beer would have a tough time getting less than 2 stars from me...I wish there were 1.5 however. 

As covered by Amanda this bar is about as straight as they come..this bar personified would probably call bars with any hippness at all the bad F word for gay folk. In fact this bar would most certainly over-use that word. 

Does Puddle of Mudd, Disturbed and POD know that their songs are available in karaoke form? Do they make money from them? Who was the first person to say damn man I can not wait to scream this song to the MIDI music only version over some beers this weekend.

I had a good time...but I tend to make the best of things. There was far more facial hair than head hair. I hate phonetic spellings.. Oh lord don't ever make me go back.

...eff it...I changed my mind. 1.2 stars and I am rounding down.",0
This place was messy and loud.  The food really wasn't great and the salsa bar looked like a three year old put it together.  Overall the only plus was the tortilla chips that were free before the food.  I will not be back unless one of my friends pays for me,0
"Great, challenging course.  Well maintained. Friendly staff, marshalls, etc.

""Club House"" is still a pretty-fied construction trailer, but they now have supplies, clubs, balls etc. available.

The view alone is worth the round.  Unfortunately, porta-potties are only at the practise tees, holes 5 and 13, so it isn't so lady-friendly.

The bar cart does make its way around, however and you are given bottled water in your cart.",1
"I LOVE Kona's happy hour. Amazing deals on great sushi rolls, and the diner can always count on fast and friendly service. I am always happy with my experience at Kona, and find myself comparing it to other sushi restaurants. None can compare to Kona. Kona is the only place that offers my cherished Skinny Cucumber Mojito, and I come here often for it. I ask for this drink at other places and am always shocked that most don't even offer a skinny option, let alone the cucumber mojito. I have dined in the Scottsdale location as well as the Cherry Creek location in Denver, and both have equivalent high marks in service and food quality.",1
"service was quite friendly and attentive, and the food was great.

the fig/goat cheese/mint bruschetta doused lightly with fig sambuca was delicious, though its relative heaviness and sweetness reminded me more of dessert rather than appetizer. 

roasted vegetable salad could be a meal by itself....very satisfying because it is not by any means a small serving and includes rich goat cheese and is served with wood fired bread on the side.

nothing better than wood-fired pizza (and bread)! the pizza with artichoke, red peppers, and mushrooms was phenomenal. the rappini pizza i sampled was good, but missing something....more garlic and onion perhaps?

the bread here was heavenly (as good or better than bianco), as was the pizza dough on both pizzas i tried. crispy on the outside without being fossilized or burnt, and chewy on the inside. lamp definitely has a handle on the bread/dough aspect.

i didn't try dessert, but the ones listed on the menu read highly tasty and unique in print....",1
"Enterprise Pools keeps my pool looking PERFECT for swimming!  Not only do they preform top-notch weekly service, sweeping, clearing the baskets and making sure the chemicals are right, but they are great at communicating.

One of the tough things about owning a pool and not being a pool expert is knowing what's going on.  They always take the time to explain what's happening in a way I can understand.

Broken pump or filter? No problem! They do repairs too.  They'll even fill you in on what you need to do as the seasons change, or how to handle those pesky, pool destroying, monsoon storms!",1
"Monday... BIG screen football, volume up, don't come here Mon night if you don't want to be immersed in football. $5 burgers that are reg $10, combined that with happy hour deals 4-7 pm every day of delicious GOOD drafts for just a bit over $3 & all flatbreads & apps 1/2 price. At normal prices I would feel more 3-star. But if you know what you are getting into & come for deals, it is great for what it is.

Waiter was VERY knowledgeable of menu, helpful with suggestions.  

Atmosphere really is great with the dark wood ceilings to floors, big place but broken up with all sorts of nooks, interesting apothecary stuff Apollo over in cabinets, with Seattle Seahawks stuff thrown in.",1
"So I've been back to Ra a few times now, and while the food is always acceptable, the service has gotten progressively worse each time. Today my co-worker and I actually waited an unbelievable 50 minutes for our food, which - if your waitress stops by, checks in with you, apologizes, lets you know she knows you've been waiting - wouldn't have been nearly so bad. Still extremely annoying, sure, but forgiveable. Not this waitress - we had to call her over for every thing we needed. Serioulsy, not once did she just stop by to check on us. We had to call her over to place our drink order, ask for sugar for our tea, to place our food order, to get the check, everything. So by the time the food came, I had to scarf down my grilled apple teriyaki salmon brick in 5 minutes to make it back to work on time. That's it, Ra - you've lost another customer.",0
"Satori to Kaigen! (Enlightenment and Spiritual Awakening!)

1st review.  Nervous and working on an empty stomach, with the only exception being the half loaf of French bread and herb-butter I had consumed prior to dinner. Thinking Asian all day and being an incapable decision maker, I rely on Yelp and the assistance of a small list and a single 6 sided cube with dots on it.  I jotted down 6 prominent businesses, held my breath and flicked a wrist.  A ""2"" brought me to La's Thai Cuisine!

Peeped the website and open til 9:30, score! My eye spotted closing time was at 9:00 though!  Arriving on the scene at 8:49, poorly reverse parking my Honda in two spots because I was worried that they were closed.  They weren't, I was met by a Thai beauty introducing herself as Lisa.  I humbly asked for takeout, my adventure begins with the opening door...

Smells are incredible.  Having thought they were closed, I had forgotten what I was going to order! I rifled through the menu, feeling as if the whole kitchen was watching (they weren't) but she instructed me to take my time; So I ordered a soup, a salad, an entree, a dessert and a side of brown rice. They kindly ask me for my preference on the degree of heat, on each item, I asked for not the hottest but close to the top.

#17  Mixed Vegetable Soup: Stellar

Culinary Thought: Clear, piping, spicy and vegetable packed. 

Ninja Eating Plan: Gently lay over white and brown rice, alternately.


# 9   Papaya Salad (Som-Tum): Phenomenal

Culinary Thought: I got shrimp on the side, due to allergies.  This was probably the most awesome experience of the evening.  They even ""fenced in"" the shrimp within a Masai-esqe cage of cabbage, to prevent their oceanic brine from invading the delicate papaya, sprout and carrot forest. Spice and crunch with every munch. Beautiful.

Ninja Eating Plan: Try not to be seen scarfing this down in front of a date, it's that awesome. Fortunately, my sister was only present and she knows I can eat like a pig and sound like one, too.


# 53 Peanut Curry (Panang curry style, comes with rice!): Umami

Culinary Thought: I don't like coconut. I do now. The lemon and coconut milk rises through the savory peanut curry.  Tofu was my protein option, it was done perfectly.  Green beans provided great consistency in this masterful crescendo.

Ninja Eating Plan: Laid over rice, alternately brown and white rice, interrupted by the occasional, gorgeous, curry-only spoonful.  


Coconut Ice Cream: Yum

Culinary Thought: I was reeling at this point but I wanted to continue this experience.  As I stated earlier, coconut is not my thing but I believe in giving things a fair try, so I did.  Coconut ice cream is delicious. Coconut pulp, or meat, I still have a texture issue with, but the honey swirl throughout the ice cream made this delectable.

Ninja Eating Plan: Use the cooling ice cream energy to return your body back to normalcy. Perfect coda for the culinary symphony.

I will be back.  I plan to have every dish vegetarian style.  Family-run places are truly number 1.  

Overall experience of the Culinary Ninja: PAVLOV

Do you hear the sound of a bell chiming?",1
"We chose this place for breakfast this morning because of the wonderful reviews on yelp.  I was certain it was going to be one of my new favorite places. 

We entered into a brightly painted orange restaurant and stood at the hostess stand for a few minutes waiting for the hostess to finish flirting with the server and notice us.  She clearly didn't want to be there and could care less where we sat, so opted for the table in the window.  

We sat and waited and waited and waited.  Tables that were sat after us already had their drinks and they were not busy.  Finally I tried to get the attention of the hostess who was standing half asleep at the hostess stand, mouth open wide, eyes half closed.  A few minutes later we finally had a server.

Our server was not very friendly.  I don't even think she said good morning.  We ordered.  Tables sat after us already got their food and we finally got our drinks.  She bought out 2 cups of coffee, but I did not order coffee so I made her take that back. 

Our food finally arrived.  We ordered french toast which came with strawberries, bananas and a cinnamon sauce, eggs benedict with crab cakes and two orders of country potatoes. 

Breakfast was pretty good.  I enjoyed my crab cake and the cinnamon sauce on the french toast was a nice added touch.  The potatoes were not good, they had WAY too much pepper on them, I couldn't even eat them.  Gary ate a few of his after he drowned them in ketchup.

We never saw our server again.  We got a water refilled after we finished our meal.  AND THE WAIT BEGAN.  We waited and waited and waited for our check.  Tables that were sat when we finished eating had already finished their food.  We never saw our waitress. I guess we were her only table, if not I felt bad for her other tables as well. 

Finally some guy brought us our check and tried to drop it off and run, I said WAIT and gave him my card and said, ""If I don't give this to you now it may be 20 more minutes before we see someone again""

Because I didn't look at the bill first when he brought it back I didn't notice until after I paid that they charged me $12.05 for the eggs benedict when their menu actually said $10.50.  I didn't say anything...  I just left a sad tip.

We were there for OVER an hour, they had lots of empty tables, and we only saw our server once.

Gary and I always over tip, because he and his family owned restaurants in the Valley for 35 years.  He has spent a lot of time being a chef and serving tables.  We know that when food comes out wrong, it's probably not the servers fault, and things happen, so we still tip well.  TODAY, I felt like we were invisible and I have no idea where our server disappeared to for the hour.  

We drove by Over Easy, La Grande Orange and IHOP to try this place.  We probably will not be back... unless we decide to give it a second try on jazz night... I do love jazz.",0
"My boyfriend and I were so excited to hear that there was a yogurt place going in. We were even more thrilled to hear that they stay open until 10 in the summer! We are definite night owls so we were more than ready to appreciate the later hours. Unfortunately we've driven by around 9:15 - 9:30 several times now and every time we do they already have the stools and chairs picked up and the couple times we ignored the signs and went  in anyway we've felt less than welcome. If you want to close at nine then close at nine! 

Also really frustrated with the lack of water availability. Can't believe they don't offer free cups to quench your thirst. Not worth it. Definitely not somewhere we feel like we can go to detox and chill at the end if the day like we hoped it would be.",0
"Stopped here for lunch with my BFF today.

Nowhere to park, forced to valet, meh...

Love the atmosphere here: classy decor, beautiful patio. Everything on the menu looked delicious. I had a hard time choosing between many foods that I love: crab cakes, goat cheese, crepes... I wanted something lighter so I ordered the oriental chicken salad. In the meantime, our drinks were brought to the table. BFF pulled the spoon out of her iced tea to find that there was some leftover peanut butter still on it. The question is: who left it there? Don't know. Gross. This was pointed out to a server (not ours because she had not returned to our table). Our server brought out a new iced tea. She was polite, but not necessarily apologetic. 

When our meal was delivered to the table, BFF pointed out that there were tomatoes on her sandwich (she asked for no tomatoes). The server said that the other server probably grabbed the wrong plate. She came back from the kitchen twice to tell us that the new sandwich would be right out. So, I sat with my salad and waited to eat until BFF got her meal (It took a good 5-10 minutes for her new sandwich to come out). 

BFF raved about the dressing on her side salad. My salad was fine, but nothing to rave about (especially not for $13). The ingredients were fresh but the ""shredded chicken"" that was described on the menu appeared to be sliced chicken breast. To be honest, I prefer shredded chicken which is why I had decided on that particular salad. DISAPPOINTING.

The server arrived at the table to ask if we wanted to order dessert. We replied, ""no, thank you"". And she said something like, ""oh, come on, are you sure?"". Again, we declined but I really think she should have offered us free dessert after our bummer lunch.

The topper? 1 valet guy and 6 people in line to pick up their cars=a 10 minute wait just to leave the place. 

I would hesitate to come back, but that menu is just so damn tempting.",0
"I was there on a Friday night with a few friends in the hopes of a quick drink and nosh after a show next door.
My companion and I ordered basic drinks and were met with shots of liquor in the bottoms of our glasses and a blank look from the waitress when I asked if they were out of mixers.  After this, we opted not to order any food (taking our cue from the inability to mix gin with tonic water) and were met with an outrageous bill (for our two 'well' shots).  We questioned the tally and were met with a second total that wasn't much better.  
Our credit card was charged twice: $40 for some wet ice and a lemon wedge.  There are many cool and artsy places in Phx where we can catch live music and nosh with friends.  I'll pass this one up from now on.",0
"Great food and atmosphere. Had lunch there on a Friday afternoon. Parking is a bit of a challenge. Had the pork pita which had onions, bell peppers, and pepper jack cheese...awesome...

The burgers are good too! The service was excellent.",1
"Mucho Gusto es mucho mierda. 

Let me say first, that the place is cute, the staff is friendly, and the salsa is good. There. I'm not being a total jerk. 

The food, however, left much to be desired. I couldn't find much to like about my chicken tacos- they were ok, but the meat didn't have much flavor, there was no cheese, and they were pretty stingy with the guacamole and pico. What really got me was that they didn't come with rice and beans. Instead, I got a lovely pile of cheap bagged romaine coated in some sort of caesar-ish dressing. Sure, there were a few cubes of cheese and a tomato slice (A slice!) on top, but come on. $14 for a couple of naked tacos and a pile of romaine? For that much, they could have at least picked the white core parts of the lettuce out of my salad. Or, I dunno, sprinkled a little cheese on the tacos?

The story was much the same with the fish tacos, only the salad was different. The enchiladas seemed to be a hit, and those are served with rice and beans. the vegan at the table ordered a side of rice and beans for her meal, and they aren't kidding about it being a side. I think my cat's food bowl is bigger. 

They charge $1 per bowl if you want more chips. I know $1 isn't a big deal, but it's just the principle. I already felt ripped off from the entree, so the extra charge for the chips just made it worse. 

Needless to say, I won't be going back. There are far better choices closer to home.",0
"I'm torn with Cream. I've been to the usual clubs and lounges in Scottsdale enough to be sick of them, and Cream was something new. I like that Cream is emulating Vegas-style nightclubs, but it's obviously trying too hard.

The decor:

First of all, this place is PAINFULLY tiny. I've only been here once, and while it was half full, so it wasn't completely unbearable. But I can't imagine what it must be like when they have guest DJs and other performers in. A tiny place that's packed isn't popular. It's just... small.

The walls are covered in white (leather?), the tiles are white, everything is white - I get it, white like Cream? I appreciate the commitment to the color but the theme is waaay off. The hard surfaces make the place look cold and very hospital like - I would have liked to see more smooth lines and softness in the design, more flowy like cream.

The atmosphere:

The dig the loud music and the techno. I get so sick of hearing the same stupid songs on the radio. I love the change in scene. Phoenix/Scottsdale is so stale in terms of music. This is a nice change. But it's too loud when you can't even put an order in for your drink. I literally had to pull myself onto the bar (I'm tiny, 5'3"") so I could give my order directly into the bartender's ear.

They also had a really cool entertainment act - a girl hung from a hoop suspended from the ceiling wearing a white bikini. She was clearly talented in her hoop manipulating and was mesmerizing to watch, but like I said, this place is TINY, and there were several instances in which she was inches away from kicking people in the face. And THAT would have been worth the ridiculous cover I didn't pay (I try to find any way not to.)

The drinks: 

Overpriced and terrible. Maybe the bartender THOUGHT she heard me say I wanted a glass of vodka piss, because that's what it tasted like.

I doubt there will be any improvements made that will make me like Cream better, but here's hoping.",0
"I'm giving Bobby Q an extra star in this update to my previous review, because although it has its share of hits and misses, it is, in fact, as good as it gets in Phoenix for great barbecue. I love barbecue. It is a hobby of mine. When I get stuck on something and want to know what it should look and taste like, I go to Bobby Q and am almost never disappointed. Most recently, this happened with beef brisket. I'm going to upload a picture I took of Bobby Q's brisket because seriously, if you look at it and don't want to immediately die from desire, then you just don't like barbecue. If I had anything bad at all to say about Bobby Q, it would be that sometimes their meats can be slightly overdone but this is not the norm. Their quality control, considering how much food they must serve to keep up with the demand, is astounding.  Their prices are too high, but of course, you're paying for the almost Disney-esque atmosphere. Their sauce is absolutely delicious (although it should be noted: they don't understand what ""spicy"" means). All in all I really can't say enough good things about this place. Go look at my brisket photo. Seriously.",1
"There was hair in the food. Not just 1 but 2 in the same Bhel Puri dish.

The whole experience was pretty bad. There is no indication of how you order your food and when you finally figure it out the food does not taste good. We checked sodas on the order sheet and when no sodas showed up we asked if we were supposed to go and find our own sodas from the front of the store and were told that that was the case.

Also the guy at the counter is down right dismissive.

Pani Puri was OK
Papdi Chaat - boring, no flavor
Bhel Puri - boring and no flavor before we found the hairs

Not worth the trip.",0
"Fun atmosphere, great H/Hour prices. We took my 89 year old padre there and he had a ball looking at all of the stuffed animals. Had the fried shrimp, curds (what are curds really?) and the burger/brats and beer for only $6. Asked for med. rare on the burger, but it came out medium, no pink. I will try rare next time. 3 Blind Moose house wine for 3 bucks. 3-7pm everyday, life is good in Scottsdale.
Stay thirsty my friends!",1
"i love the army, but they make me wake up wicked early.  then i work, work, work and when lunch rolls around, me want tasty goodness FAST.  mamma mia's is the solution.

i got their 2 slice deal, mushrooms.  this cost me $4...that alone makes it rockstar, but you have to ask yourself...does it get any better?!  oh yes, it does!!!  the crust was crunchy, the cheese ooey-gooey and the mushrooms PLENTIFUL, which made me disgustingly happy.  i think pizza places never put enuf mushrooms...today, i met my match.

the joint is hoppin, but they still manage to get you out in about 10 minutes.  plus, you get to stare at frank sinatra while you wait (young, cute blue eyes, not the older, less attractive version) and listen to the tv blaring.  and if you are me, the QUEEN of movie trivia, you enjoy your wait as a time to school co-workers in ""the Game"" while you wait for your AWESOME slices.

moral of the story, go, young ones and enjoy.  the food is plentiful and cheap, atmosphere friendly but small.  its easy to miss...KEEP YOUR EYES PEELED!!!",1
"My husband and I absolutely LOVE this restaurant! Anytime I find myself craving Mexican food, the first place that pops in my head is Salsa Blanca. We have always encountered friendly, welcoming staff and amazing, fulfilling food. What more could you ask for?!",1
"I don't actually hunt or fish, but after visiting this place, I'd like to take up those activities. This place is like a giant outdoors amusement park. Everything you could possibly want for outdoor activities is included in this store. I could spend hours in this store just looking at everything they have available. Plus, now I know where to buy the furniture if I ever get a hunting lodge.",1
"Cibo doesn't appear to need my review, since they have a lot of fans here and other places.  This is a good lunch spot if you can get there early enough to avoid a wait.  The patio is particularly nice when the weather permits.  I work about five blocks from here and I've only been there for lunch.  I've wanted to try dinner but something about coming all the way back downtown after I've driven home to Gilbert just doesn't appeal.  Maybe on a day off sometime.  The food is great.  I like the speck sandwich.  Speck, for the uninitiated, is just another kind of cured ham like prosciutto.  The bread is always perfectly toasted.  Currently they offer as sides a salad, fruit, or chips.  An orzo salad, a la Carly's, would be a nice addition.",1
"First of all, the hours, this place keeps the most absurd hours for a restaurant serving 50,000+ students and faculty.  I cannot tell you how many times I've walked over to get a sandwich and Sacks has been closed.  They open sometime in the morning and close at about 2 or 3 in the afternoon, I can't report definitively what the hours are because they do not list them on Sacks' website, apparently they are trying to keep it a secret.  I understand a sandwich shop in downtown Phoenix keeping these hours, but here is an update for the owners of Sacks: ASU students and faculty do not keep bank hours.

The quality of the food is substandard but the sandwiches are priced reasonably.",0
"The Beer is good, most of the food is ok, but I have a big issue with BJ's.  They advertise their pizza as Chicago style deep dish.  When you order one, you'll know right away why there isn't a single location of this chain in Illinois.  The Pizza is more like something I'd expect to have ordered at Pizza Hut than anything I've had growing up in Chicago.

Have a beer here before seeing a movie next door.  Other than that, there's way better places to eat in and around Chandler Fashion Center Mall.",0
"We started our hike from the Central/7th Ave. entrance.  This is quite a hike initially.  You will be out of breath if you're not a cardio master.  I've been working out 5 days a week for the past 6 months and I was huffing and puffing a bit.  I felt like a chump because I was having a rough time at first, but after the initial hill, it's not bad.  

The views of Phoenix are beautiful, but like Dan E.'s review said......""Don't let the beautiful desert deceive you"" it is toasty up there even on a beautiful 85 degree day like yesterday.  Always bring water!",1
"I just had the ice cream. That was when I didn't know where to go for ice cream. It tasted artificial, much like how everything else looked. There was also a weird feeling about the place - too self-consciously ""cute""  suspension of reality - almost as if a crime was imminent like a bad TV show. Looking at the rest of the food was almost disturbing - like school cafeteria food, only worse. Oh well, it discouraged me from eating anything the whole rest of the day.",0
"I am proud to say that I sent Kristin S. here for her awesome hair transformation (8 inches is a lot, girl!) I just had my second hair cut here today, and I was just as happy this time as I was the first time around. First of all, the service is top notch - they take care of you quickly, kindly and enthusiastically. They are not snobby, which is a welcome relief when living in Scottsdale. I have always felt welcome and comfortable here. 

Moreover, the prices are amazing! I have very easy and basic hair, and they charge me $45 for a hair cut - if you want to spend more, you certainly can, but I am fine with the ""stylist"" level (who charges $45). In Tampa I paid more like $65, but I much prefer Par Exsalonce. This place is a well oiled machine, and they know how to run a salon. They carry B&B products, which are fun every once in a while.

I really love this place and will not look for another hair place in the Valley. This place knows how to treat customers, style hair and create a pleasant experience. The Market Street location is a bonus, too, because you can even do some damage shopping when you bounce out with your new 'do.",1
"We arrived into Sky Harbor and decided to go into Tempe and Mill Ave....a tradition that we do each time we go to Phoenix.   New from my last visit,  on Mill Avenue, Canteen Modern Tequila Bar and we decided to give it a try..   It had a nice open bar area onto the road and the atmosphere was lively and fun.   Happy hour was in progress and the selection of items were great.   The house Margarita hit the spot coming in at $4  on happy hour and yummy.    The happy hour appetizers were also great.    Nice selection, worth a stop with a group of friends.   Wait staff was fantastic and we had great service.",1
"Best TexMex in the valley! The chips and salsa are home made and probably the best I have ever eaten. I had shrimp tacos which were delicious, staff was very friendly and down to earth.....if you ate downtown give them a try.",1
"So last Monday the hubs and I got invited out to join some friends for $3 burgers at Maizies ($4 if you add cheese)

For 4 burgers (All with cheese on them) and 4 beers our total bill was only $30!!!!!!!! That is a smoking deal if I ever did see one! 

Our burgers came out fast and hot. They serve them on chibata bread! They give you a little side of chipotle mayo that is delicious, but not enough to cover a burger.


Our waiter was super fast and friendly! We will for sure be going back",1
Some of the best coffee I've ever had -- and I lived in Portland. Insanely good selection & product. Tanzanian peaberry off the charts. Owner gets beans from multiple sources to ensure that his selection is the best.,1
"This place used to be amazing.  My favorite memories of past years is going to this seafood place with my parents.  It's not the same anymore.

We went for my wife's 30th birthday.  My dad decided to join us.  My wife ordered steak and shrimp, my dad ordered steak, I ordered a crab stuffed lobster.  I have had the crab stuffed lobster many times before.  I was craving it.

We got our appetizer's.  Dad got snails, wife and I shared steamers.  My dad was happy with the snails.  But then again, how can you go wrong with snails doused in garlic and butter?  The steamers were steamed little neck clams in a garlic broth.  It was not long neck clams like the rest of the world calls steamers.  I wasn't about to argue with the server that these are the wrong clams.

The food came and for the first time in my life I was asking the server to take back my meal before I even tried it.  It looked dry and over cooked.  I told the server I've had this dish many times before and this is not the way it's supposed to be.  He told me this is what it's supposed to look like and begged me to try it.  I took one bite and I couldn't even swallow it because it was so dry.  Of course the server was gone by this point and didn't come back for 10 minutes to ask me how it was.

While I was waiting for the server to return, I told my family I was just going to get the steak.  They just shook their head and told me not to.  I took one bite of my dad's steak and spat it out.  How do you screw up steak this bad?  It tasted like beef jerky and butter.  My dad and wife would have complained too, but it's my wife's birthday and I am already stealing her thunder.  I swapped my meal out for a steamed lobster.  How do you screw up a steamed 1 1/2 lobster?  Fortunately, that came out fine.

So we left hungry and $300 poorer.  I used to not mind paying the money they charged but now, it is not worth it.  I am really hoping people stop coming here so they can just close down.",0
"If this place only served chips and their salsa bar, I would still give it 5 stars!  As a salsa and hot sauce (they're different, people!) fanatic, I tend to judge Mexican food joints based on their quality of salsa - and La Condesa ranks high!  Last time I was there, I counted 10 different salsas and 2 or 3 different condiments (limes, onions, etc.).  They offer a wide range of salsas from their exotic strawberry salsa, to spicy chipotle, or creamy cilantro.  It looks a little silly with 8 little cups on salsa at your table, but you have to try them all! 

The horchata here is also 5-star material.  Don't be a cheapskate - shell out the $4 for it! Its giant, it will make you happy. And, when you're done with it you can eat the fruit and nuts - the drink keeps on giving! 

I have been here twice and have only eaten the veggie tacos, 2 of them are enough to fill me up and they are very delicious!  I must say I am not a huge fan of their rice and beans, which seem a bit bland to me.  But, the tacos, salsa and drinks all make up for some plain 'ol rice! 

I was very  happy to see a decent sized crowd here on my most recent visit and that La Condesa is applying for a liquor license.  This place needs to stick around for awhile!",1
Very bad food!,0
"Last night on my way home from work I figured I would pick up some dinner for me and my wife who is taking care of our newborn all day and has little time to cook for us. I ordered chicken limone the menu says serves two to three and we don't eat a lot so I figured it would fill us up. The price was 18.99 but I figured in a family style Italian place and we should have plenty of food. 

I was handed my bag and I was sure it was the wrong order because it was so light so I checked it in the car and was shocked. 

I see three small pieces of chicken in a big container with a small piece of bread and that's it! 

So I figured they just forgot the pasta and went back in and asked the hostess and she said yes it comes with it then said no after thinking about it. 

So how can they justify that price? It was so small there was no way it would feed 2 people so I had to cook pasta at home and then reheat our chicken in the microwave.

I worked in the service industry for years and this place is a joke! 

FYI just because there's people with money who live near your restaurant doesn't mean you can tailor your food prices to their income level without delivering value.........if you sell crap in the worst neighborhood that same crap should be priced the same in a affluent neighborhood....same crap different place.

No value means lost customers ....",0
