text,label
it was a very nice pick me up,1
congrats on the win last nite i liked the dunk u had too go lakers,1
haha hopefully you don t like the fact that tv is coming to dc and not my posting about it,1
had a pretty satisfactory evening and is going to bed,1
sorry what about tylenol,0
noooooooooo let s hope that s not true,0
aww i already did,0
eish lunch time is apon us finally,1
even tho i m talking a lot deep down i m feeling really depressed and sad don t know why but it s not a good feeling,0
chatting with my friend amiel,1
is eating lunch at sushi tei sency yum met ghina earlier,1
i m so highhh,1
trying to get a root folder name with nintex workflow to add metadata to a document this seems more dev stuff than is good for me,1
we are out the door to the fabulous world of chuck e cheese,1
i miss you a lot gra,0
hey how you been,1
listing to music while putting the finishing touches on my mothers day present and the cool part is it didn t cost my a thing,1
i m going to miss david tennant so much when he finishes up on doctor who,0
im hungry but im scared to eat,0
atl on the way back to virginia i will miss you,0
for a good time please dm and provide your credit card number and expiration date,1
urgh thats wat always happens when you play games with ur parents,0
omg your picture o like wow i want a pic with kevin x,0
its been a rough couple of days so yes it was that simple and you do resemble zach braff yesssir,1
vs mucked up my solution project files fail,0
yay i live there xd,1
felt the same way when i came back from the us it didn t feel like home at all german sucks,0
funny was thinking the exact same thing the other day should really get to speak about zend_amf and stuff,1
man ease up on the miller the thriller about tiller is making me iller gonna need pain killer amp put my head on my piller,1
sick and working from home,0
chatting with an old friend god its been so long,0
in the airport heading back home,0
whoa k off to btown to see some lovers,1
is waiting to hear jls on the hit uk,1
howdy michelle any luck with the travel article,1
ooh a long hike sounds lovely enjoy,1
before the storm i had plans blaaah,0
is so tired bout to call it a night,0
today i am grateful fb,1
a little sun burn on my shoulders,0
monday mommy have bought the enrollment fee and the books with the help of daddy carrying the books,1
i was eating hazelnut and tiramisu gelati today by the seaside in the warm sunshine feel jealous,1
screw you i want to go talk to them anything good from the conversation,0
i mnot feeling very well fell asleep,0
hour and min until lvat,1
true go away,0
angi i am flittering between here and msn,1
whishing i could select tabs in safari with numeric shortcuts,0
pleased it s the weekend too don t think the weather is going to be that good here tho what u doing this weekend,0
i have just decided my job when i grow up is going to be work for the jonas brothers and help create their tour,1
wow today is pretty boring,0
poor finger got a needle stabbed in it,0
spent all night fantasizing how big my quot seen live quot list on last fm will be after reading and green man bed times y all smooches xxx,1
i miss my last tentative of enter in the royal palace days to leave madrid,0
hope your day is wonderful,1
soooo quiet in here i can only hear birds chirping and singing that s a nice sound so chilling,1
yeah i have already typed the skeleton of the last post but it is in my home pc will have to get home develop amp post it,1
this one s just for you baby,1
i should be paying my bills and not playing on here,0
wish i could have curly hair oh wish i could instead of wavey crap,0
goodnight tweeps huaa i m sick sorry late for reply and follow back your twitter ya so tomorrow maybe ahaha going to off byeee,0
going into town to get my eyes tested i think all the hours of crafting is taking it s toll,0
i teach teenagers and they are quot agering quot me perfect place to work on patience and grace use my outside voice a lot,1
u won power picks,1
james has lost his appetite it breaks my heart to see him being bone skinny,0
i actually am going to cry headache,0
wow that was a really cool app i wish i could get it but not on my budget,0
thanks but i don t know if it s going to work today maureenjohnson,0
crap i really dont like the twitter hit thingy dont use it,0
i ve left the past behind me i m ready and excited to move on,1
you tweeted and ran,0
i hope miley isn t there at the altanta one i ll go puke then cry haha,0
my pink house lol only in hawaii,1
thats good where r u again i know a great wedding planner in cali,1
when my husband and i first started dating my fil use to call her the dragon queen now i know why,0
ooo sweet i got a bbq tweetup on sat to attend bringing the g with me for sure had to put off getting the d tho,0
wow thankyou,1
oh play i m fine thak you going to fire up the grill soon and have bbq with my dad and brother,1
i m receiving enquiries from visitors about how to order a product because the merchants site won t let them waste of traffic,0
yes thank you so much guys best movie song the climb,1
going to see les mis eeeek,1
disslikes a certain somebody who is stealing my friend via my bad,0
great tonight time for some burgers and new boom blox at harold and amadas place,1
red bull work study red bull work study my life is amazing right now,0
did you get it sorted sometimes i think pp shoot themselves in their foot put up all the charges and then think ppl will stay,0
sitting here bored i have no idea what twitter is,1
happy birthday have a good night xxx,1
i m getting tired of replying you cause i know i ll never answer,0
leiden which is in the netherlands i will be there for wonderful weeks mostly work related but i will play some,1
haha damit randy we say u stare as his ass lol and yea the earthquake droped my damn tacos,0
it hasn t come out in nz yet but i have it on hold at like three different stores so i should be getting it soon,0
out here,1
myweakness chocolate gotta love it,1
aww its not just a party ther is a band playing really wana gooooooo,0
congratulations alyssa you ve worked so hard on this its great to see this happen,1
looks like it ll be a week or two before tweetdeck accumulates all of the people i follow so i can start making groups,0
i m not going to cif tomorrow darn you motherrrr,0
been for a meal i had garlic bread bread and butter chips was absoutly delicious thanks sam,1
bye yall going to get drunk love days like this beautiful theres a song to chill to,1
i love the song fly with me by jonas brothers it s awesome,1
i love you baby you make my day every time i see you lt idk what i would do without you in my life i love you lt,0
the post picks a blogger who gave up a blogger who got stalked bloggers who failed to make money sounds negative,1
good titles good prices check em out thank you,1
sorry for the lack of tweets been pretty busy today,0
i m watching antiques roadshow on pbs,1
awesome good luck,1
how could i let myself believe that something could have happened how stupid am i for wishings for dreaming lt,0
went for a jog this morning watching a lovely cathetine cookson drama atm school tomorrow,1
haahah finishing porn for you belong with me out soon almost done,1
what s up with a riot shield in modern warfare i think they are just trying to use weapons from other games as ideas but,0
yeah got there at closed at home alone now all alone,0
yes i did wbu but i wanted to see kennedy d,1
i love checkers we had one in houston several years ago but not any more i miss their fries,0
the sun is shining again,1
i loved watching water boy,1
aww man,0
a spot of bother i want to finish it stupid school works get on my way aww,0
it s my birthday but i m up in canada and can t make it to longbeach emma ps thankyou and lt,0
deadline s on the but it doesn t have to be as good as the previous one since we don t have much time,1
i ve got the sniffles,0
my month year old daughter will miss out on the whole experience of father s day my husband is working offshore,0
i miss san ramon sooooo much,0
back to work and now we are going for hier gibt s was geschenkt keep checking it out,1
duvet cover excellent interim arrangement never been so glad to be woken up by my alarm,1
oh dear royal xi lions,0
hey heard you re no longer in vfc well whatever you do you will always have my support,1
dreads tuition tmr at am,0
you can send it to nonizineatgmaildotcom,1
cheers yeah can t wait for her to come over she ll be here evening of th june tried to make a vid but havin upload problems,0
so i m by the vip parking gate with gifts please send jerry to retrieve thanks,1
at work with not much to do yet everyone gets on my ass to do something,0
doesnt have twitter picture,0
very pissed and bummed out damn,0
i hate rainy days it s supposed to rain all week hopefully there will some sunshine this afternoon so we can play outside,1
all the items i loved were already sold out i hate when that happens,0
i know you sound like you re having a great send off,0
that bby pug is to asian looking to be chester xd and i just got books from the library,1
at the right of urscreen it will say underneath where it says home amp u can see the mentions yes i will call you,1
so i just shrunk my curtains about a foot by putting them in the dryer woops,0
whoops what a terrible faux pas on my part didn t mean any disrespect sir,1
i was on lol,0
i suddenly want to watch milo and otis,0
ust woke up and i miss my babeeiij friday is far away i can t wait that long to c him man o shyt,0
eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee giles,1
they love to push envelopes they just push the wierd ones,1
btw i was never able to find that pool you were discussing sorry,0
lol i dont think im contagious jeffrey just had to sleep with the window open and now my head is about to fall off,0
robert plant  palms thx ,1
haha look at your tracking number now well that clears things up,0
i m not up next week i wish i was i d have a ticket i think i m in kendal maybe i should take a sicky let me know how much,0
heading across the river for some breakfast and chats,1
someone is thinking of me good luck to lynny and her tattoo,1
its fine i don t expect the time before i have to leave to be good,1
soccer with taylor,1
oh p s can you place me on your follow list thought i would ask,1
missing dan already,0
did wefollow christian music songwriter getting so good at this twitter thing of course i accid deleted the real wefollow tweet,0
im bored while watchin nascar,0
i can t stop looking my arteries hurt just looking at it but my stomach won t let me look away,0
miss u too have a great time,1
so unbelievable bored,0
just took marley to the hospital waiting to hear back from them to see how he is,0
that s sucks i m sorry sweetie,0
headed to williamsburg to meet friends for dinner,1
bangalore power sucks yesterday from pm to pm they zilched now from am onwards i have limited backup power window bjp x,0
just realized you might not have meant that,1
movienight,1
all the kids and i are sick sigh no good,0
i don t want the war now i forget how to throw granade,0
my graduation party will be totally strict because my killer teacher gotta give me some priceless advices,0
i found somebody,1
lol thaankyouu dear are you going to school in the saturday btw so when will your school to be the end of a week,1
hmmm what to do today oh and since twitter didnt post it i got my ear re peirced yesturday why cuz im lol im so hardcore,1
i miss top chef nothing else quite compares to me right now,0
work until at the latest then water country with,1
went to beach again today home now and sunburnt of course,1
it s up,1
a fruity cloudy thank you for your follow recommendation gv,1
just woke up to go to the bathroom had the weirdest dream before i woke up back to sleep night morning wateva,1
hey all gota go wrk day,0
think some sod is having a bonfire my washing is out on the line too boo hiss,0
thankkk you lt,0
finals this week the only nice thing is once there done schools out,0
man so tired but can t go home cause i will never see these people ever again did we really graduate today why do i feel twelve,1
but unfortunately there are no ssci rankings for twitter feeds,0
destroy twitter itu ya twitter client yg berbasis adobe air sayang ya kamu ga bisa install siul,1
thank you now you should follow him he s for realz i ve actually met him haha,1
sunshine write the speech you can do it boo,1
make a turn on the side of the quot pays basque quot near the spanish border haha,1
were you asking what marionberries are a cross of raspberry x blackberry very popular here,1
i love the feeling of starting to play a song right i live for that,1
just got home from a big workout and then i smashed that kinda defeats to purpose of workin out haha,0
lol night owls maybe hahahaha couldn t resist sorry emj,1
yowch as if people would ever think you d do that really how dare they,0
waiting for my friend to come over so we can hang out,1
yup fun times don t forget geek talk too,1
you bitch,1
girl you know me i m always down for my ladies and will help defend the general to the death hehe,1
the rice i make normally is pretty gluggy so i was a natural when it came to sushi,1
ohhhh where are the teams headed today i want to intercept them and cause trouble,1
kiss me my dear and i will reveal my croissant i will spread your pate i will dip my ladle in your vichyssoise aha i love the mask,1
do u even get to know me messages,0
i can t get to sleep i have to be up in like hours,0
minutes are you serious why so long argh i can bet you now my dad will pull up as soon as it uploads lol,0
damn it i tried not to be there,0
el torito get quot n it pop quot n,1
lol joanna you make me giggle andyhurleyday go andy,1
i hate that i guess just have fun and if it s meant to be things will fall into place,1
the trip to sudan has been canceled i know that god has a reason for everything,0
i want my nose pierced but my mum wont let me get it done lmfao fail,0
i wish i was at disneyland with amp everyone else but slo is funnn i love my sisterrrr,0
almost done with school and go see up it was so good lt,1
both the detroit teams won tonight nothing better than that well except for a godiva chocolate bar lol,1
doesn t like what she was informed of today,0
you are just way too fly girl i love your individuality,1
hi found u on search wanted u to know that we r here to help follow us to get most out of netwrking among expats in ldn,1
we are going to feast on prata model s diet um yumm highlight of the week haha,1
i have new ideas for my new friends vids,1
reading as always too bad its so cold outside blah,0
knitting or crocheting of course making clothes would be fun but there s that whole need a sewing machine thing,0
i guess no one can guess what s in your gift bag,0
i love you so much i miss you so fucking much when re you gonna come take care rorz ilyilyily xoxo,0
naaaw pooor mai are yu alright do milk and coookies do the trick,0
lol thx re the avatar well we found out we need new compressor for ac in truck i can do without ac hubby s a wimp there goes,0
quot how s it going quot a rhetorical question often asked without sincerity sincerely answering in great detail is quite an amusing response,1
every one in texas is sleeping i m awake in cali,0
cell phone is frozen and dead blackberry vs iphone hmmmmmmmmmm i don t want to buy a new phone already,0
what do i do now that basketball season s over no more everywhere i turn makes me sad,0
watching the chelsea game atm,1
spent hrs making a sim family amp just as i finished the game crashed amp nothing saved,0
i know i know my writers block is not good since it s a report for my job i am having trouble writing yikes,1
omg the sound of rain and thunder is the best,1
yeah pretty good thank s did you end up getting some sleep,1
man i m so glad yo like my colors over ryan lines he s awesome,1
wonder what andrew wood would sound like today,0
just gave barbra mbp jeff ipod touch and alex pocket pc a good rinse down and polishing now there all shiny,1
spending tomorrow alone my mom lives so far away,0
i feel terrible i forgot bailee s birthday two days ago,0
crazy in a good way i hope,1
already doing it,1
not that i m hypersensitive but i just noticed that you guys aren t following me,0
thank you for the good times love i especiallyenjoyed ghost stories last night,1
hairdressing was rubbish woo followers haha arnt i a popular one,0
on route back to helsinki was great fun at turku,1
umm imho that is the reason it is a most enriching activity i like it better than surfing,1
i think he is just tired he gave it all last game has no more,0
disaster the deli in conwy has shut where have the two lovely owners gone,0
awh i m not going to the fayre because of all the rain what shall i do now the rains evil tweet tweet,0
yay disney store,1
high five to the gnommies,1
i hate when i pay bills twice it s fine if it s a small bill but not a dollar bill oh well bright side no bill next month,0
that makes me feel sad,0
posted wrk when i kno damn well i d rather be out partyin wit everyone nite well after im off than im hittin the hotel the a,0
i have something diff on my history channel,0
there is something i would just like to tell you quot wheeeeeeeeeeeee daawwwwwwwwwwgie quot,1
woohoo no work for four days goodnight michelle,1
my laptop or internet is sooo fricking slow today does any know what the problem is,0
season amazing wonderful and then season jackzilla is too young to be buffy friendly yet have to sneak in viewings,0
i totally love pretty woman hey lets do a weekend post on worth watching romantic comedies wat say,1
hey hi where you from im a bsb girl toooo obviously hehe,1
having difficulty breathing didn t get too much sleep because of it very tired,0
lt follow himmmmm i dont care if its friday or not follow himmm,1
sittin at v amp kelly house kinda bored v in shower amp kellys outside on phone,0
haha you better be xd i wish i worked at lush,0
now getting organized to go back to work on monday you re right about the weather twitter thing too nice to be indoors,0
the electronics in my house hate me,0
sorry for spamming just trying to be a good fan,0
awwww your such a sweetie thankyou sooooooo much for doing this i lurrrrrrve you p s just got back from the gym,0
red wings game hopefully that will make me smile,1
i ve got external sata drives as main archive internal as nd drobo as rd more externals satas as th dvds as th,1
i think i need to go fly it now to relax see other tweet,0
in the navy we called it midrats short for midnight rations,1
hi best regards from poland and all the best,1
not happy in london and its chucking it down,0
i m stuck in work,0
i hope all of my fellow iranians find peace and if you cant then flee the country if you can flee iranelection i lt you tehran,0
woke up today after having a great dream about a painting and a really good friend she needs to call,1
out to bbq some ribs but wished we had the right weather for it,0
mmmm that crazy marshmellow on that soft bed is calling me i better float over goofy smile and cross eyed lol good night tweeple,1
typical,0
the small animals thank you for doing so,1
i was here waiting for you to come get me i had my squirt guns duct tape and box of chocolate donuts but you never came,0
sit in the sun like a lizard,1
hi doggs sorry i couldn t help today i m bussing into work so i m rushing around and will be surrounded by bus noises soon,0
this is why i love stupid people,1
still tired from last night time for bed maybe babysitting early afternoon then going to the circus at,1
just got done with shopping and glad that my friend stopped hatin on me,1
belated thanks for the ff props steve gosh haven t had a chance to join the twitter fun today,1
you are taking vacation omg it s about time i m not going to miss you bc you re gonna bring me starbucks everyday,1
tell jesus the bitch is back,1
last day of summer tomorrow is another day another day to start my worst day,0
without me dawg,0
says i still cant find my loose leaf notebooks,0
your boy being sick or something else too,0
people watching eavesdropping at starbucks city there are really meaningful conversations gg on i likey,1
congrats very happy to hear that,1
oh man i don t envy the shot all over the place,0
i m watching a webinar about the fulbright program i would love to be accepted and i wish i had languages under my belt squarespace,0
busiest day of the week mang,1
ur twitpic didn t show up,0
here is a true fan staying subscribed peace out dude,1
fijne visuals thnx,1
i feel like the plague,0
aww i want the warm weather back its was soo nice i hope its not cold for drayton manor s x i planned my outift like a month ago,0
it s ok sel cant wait for your saynow live chat thing,1
called in to work early yay i need all the hours i can get,1
just watched it sooooo chuffed thank you for the mention,1
morning tweeps i had the worst night ever last night couldn t sleep read mostly felt so alone,0
that s a shame when so much work is put into them,0
i ve been told i m good at that,1
it s all being paid for by someone else sorry,0
im on on question on the spanish orals it takes too long,0
hey chocolate chips is good i want a snack too but i m out of snacks,0
no just sending some clients up there,1
boring school week is goin to end n about to start another one help me outta here,0
hi how s our girl bet you ve been busy,1
she is my star i love you i am so happy,1
oh dear maybe this helps quot fritzi is awesome quot wolfram isn t sure what to do with your input he s taking the piss surely,1
much much much better facebook but never like iphone,0
yippy new conan in mere mintues,1
so sooner than later just became too real for me,0
now i m blushing,1
grrr my mum and granddad are watching a movie so i can t watch big brother and the tv in my room has no sound for some odd reason,0
im so torn whether id like to take it or not,0
watching ned s declassified with my cousin i haven t hung out with anyone in foreverrr maybe i should do that before i go crazy,1
lol sorry to hear that u r sick get well soon,0
i am back from my game we lost,0
have fun for me,1
that s a twitter issue isn t it was saying i could use the work too and to enjoy it,1
days till my birthday im getting old,0
its soooo hard to wait lol luvumuch,1
watchin kathy griffin on tv then hittin tha sack the future belongs to those who believe in their dreams hope i dream big nite,1
i love the english toffee capp i half fill with wawa dark roast and finish with english toffee yum,1
haha maybe rusty excitement is dangerous at the mo we all are severely suffering withdrawal xx,0
i m going to miss this house,0
get some from the cco first cheaper to try out,1
just make sure you get the math behind it down solid you should be fine then,1
they all seem to use the slinging mud at the wall technique they don t care how many people they annoy if one buys,0
tired and i have a long day tomorrow but don t worry you can count on me to keep you guys posted,1
say why don t you vote for me,1
not going swimming,0
hoping to be ay valley right now i knew that i was regret it,0
twitterberry completly screws with my bb s head so i can t us it incredibly frustrating,0
haha typical but haha good way to end the night,1
soo super duper happi did not no this could happen,1
lol it s a joke they are still dating haha her name is demitria,1
and i m still struggling with nos this is so not my forte where to spend the monies,0
so i went with that and then blocked that person tired of getting her requests alyways thought she was a biatch to me,1
sabrinaaaaaa i got a question how do you deal with fake friends my friend just said the worst thing any friend could amp,0
i love being home i stay up till now this is the life wish i could keep it,1
just got done spending about hours on tearing down my rx motor me and my friend r rebuilding amp porting now for prolong cleaning ugh,0
i post a twit only on sundays how sad is that,0
yay but i m about to take your place in jail guess i ll wrkout amp bide my time or surf ahh wish i could actually surf,0
crap now you have to cover the whole purse with those so it looks like a pattern,0
misses the girls and the boys not seen the gigging lot inc kojak since april,0
lemonade amp ciroc thanks,1
chillin for the week aaahhhhhh,1
hehe true i wonder what he will come up with,1
just woke up i missed my tweetee,1
new moooon trailer ooh my goosh xd,1
please a switch to set the narrow wide mode in low res monitors we can t see the sources feedly,0
for tonight the pressure s off tomorrow it s a recipe for success,1
hello my dear i think i m one of the few,1
watching a youtube vid of sing paranoid live is so cute when he sings lol,1
i stubbed my toe getting into bed lol damn my toes too late,0
omelette party now i am full,1
on the bus back from a night shift tired sad about q i m sure she ll come around soon i will call you today if that s cool,1
that is true too but dad s usually don t cook like mums,1
i thought he was bang on about ma though,1
same thing can be said about being a single male,0
tava torcendo pro shaheen,0
is wanting to load up the moving van again and live in a new city just have to wait a few more years,1
you watch a lot of scaryy movies or those yerr favorite kind,1
oh and sway sway baby is on again no tonight you s are getting closer to no each night congrats haha xoxo,1
i have a feeling twitters gonna tell me i cant tweet no more,0
my full name,1
twhirl is fun in windows vista,1
playing with my cousin,1
dang husband running late and not telling me i think my stomach is digesting itself,0
the iphone is taking over the world it s gonna be like terminator and take over us,0
i want to do colorful eyes tomorrow suggestions no purple lol allergy,0
your thoughts are the creators of action and action achieves great results just take one thought and action it today,1
it s gonna be a rough shift i think i had about hours of sleep,0
yes i know he my main trapper cuz of that im tight i cant play it hurts to play,0
it was ok just really brownie chunks not swirls like the commercial,0
omg huskpuppy where d you have dinner don t you feel amazing today,1
so sad its the last episode of college hill,0
walkin to the store to get sum cereal since nobody wanna make me breakfast,0
rather good thank you how about you x,1
we are here well those who can t sleep are,0
the show was cancelled,0
i need a new job asap,0
i missed bgt monday night i wanted to see escala on there i heard they were going on there with their new album,0
new cupcake tattoos mine is the pink and yellow one,1
absolutely over the moon at my client s beefy coverage in telegraph this morning,1
you never grabbed my info for the gift,0
catty poo green found mad world used,1
has her first car did i mention its a lexus,1
arg neck was bad yesterday from sleeping funny and it s not much better today,0
too bad we didn t shoot some hoops while you were here that would have been fun you d have schooled me,1
thinking this is crappp,1
yeah no problem bring ppl i think the rain may otherwise lessen the attendee headcount,0
getting my phone ready for the next ad break i must record those ads or maybe i can on e muhhahaha,1
great video keep them coming,1
stop that you guys diddint even have a reason to fight you guys are too pretty to be doing all that just be nice,1
my pictures gone,0
air conditioning is my friend,1
no fair i want to tease him,0
there once was a boy who got into an accident and now his life is filled with sadness because he can t feel the frets,0
that s a cute remark,1
yeah i love my new leo coontail z like shin gt lt,1
just picked up the truck to use while the jeep is being fixed i m in love i want a truck windows down music and sound of engine,1
good morning i ve been terribly busy this past weekend weeding cleaning and finally got to making some new plushies,1
i hope she does get home soon,0
she copied me,0
sorry i havent tweeted for a while been busy had exams all done and finished woop now got a week holiday double woop xx,1
will miss you too so don t wanna go lol,0
i ll definitely check it out thanks,1
is rinsing her hair black bye bye blonde,0
i had a ton of fun at celebrate fairfax i love noco,1
cool not much i just checkin out myspace comments,1
i like your inspiring words thank you for vibrating thoughts of peace love and inspiration for us all,1
contented with my ride i like today,1
such a cute photo,1
why would you say that you can t stop eating reginas its too amazing,1
i m pretty sure my mother will be picking me up from the airport,1
i love the dfs advert so much,1
you re amazing that s all,1
well found you thanks to look foward to meeting you at the gcg,1
practising a presentation with my sweeties ronja amp svenja,1
i ll definitely need to do a blogpost to record my thoughts at least some of them on the weekend i can t wait for next year,1
speaking of chevron remember when i told you i was more excited for brownie to move in than my sister yeaaaah,1
ive heard the new jay z wit my palm pre while playin tetris n watching french open haha,0
totally bummed the plant tree ive had for less than two weeks is already dying halp ps i lt christina,0
um deffintly quot fly with me quot by whoop,1
sitting in class,0
ew i do not wanna be at alllll i guess i have no choice,0
wow opensuse card game crashed after two moves maybe it knew it was going to lose,0
just got my finger smashed,0
the town wasn t too busy but the car park was heaving and full of numpties gt,0
haha what folks got stabbed at a radio station concert see stick with movin and we wont get cha stabbed,1
i miss sara too,0
the opportunity i always wanted and im letting it slip i just dont know what to say i ve really been too discrete,0
hahaha i don t have a backpack i ve checked and rechecked my bag ahh how exciting,0
off to taco bell for some grub looks like it s gonna be a quiet and lonely friday night,0
hay there so excited about wednesday cant wait to see you i been so excited since mum go the tickets lt,1
i love early monday planning sessions i know that makes me even more of a freak than you thought i can deal,1
so many good twitter names are taken by accounts that just sit dormant,0
gonna start my weekend of revising for summere exams nowm wish me luck,1
your username is very long have you thought about minglis,1
was protected by a pink umbrella tonight it does no good for my tough biatch image but hey it was raining,1
got evicted from a public street,0
physics homework,0
okay it s official this is the first homecoming game i ve missed since i ve been at wavell and honestly i don t care,1
awesome i m glad ya did,1
just woke up and have a terrible atomach ache owwwwww i think i m going to cry,0
yay one science class left then i never have to take any again,1
oh well wish i could man its used as some smtp relay as well so there are some security issues,0
hey how u been i wont have internet for a few days now wat am i going to do to entertain myself lol,0
having a sneakerrrr no more hersheys left,0
memphis and rcw both have all new songs should be good,1
of course i can speak every language all over the world me gusta el sexo,1
go lakers i m in a rlllllllllllly crappy mood amp kinda have been all week idk whats wrong but i ve just been really depressed lately,0
i m sleepy it s way past my bed time tonight was super fun hanging out with the girls i will miss so so so much,0
it s a sunny day i would like to go swimming,1
i like your name its like sunny day i wish i got a name like that,1
im finish but i was alone,0
errands and by the pool mira tonight,1
sunday mood charging day,1
u r heard f y a minute ago on national dutch radio fm,1
i like juice,1
got rid of trash,0
it s am bitches things need to be done like getting my nails done,1
damnit i was gonna stop by and get icecreamm guess im too late,0
every single part of me is offended i do not look like this anymore,0
no shorts here have been cycling in shorts to the office then changing outfits better than,0
omg i luv ray but he has a girl,0
i was leepy this morning when you left so not sure if i said this happy birthday bloke,1
if only it was actually mine but i m hoping it is mine sooooooooooooooon waiting for a hand me down from the family lol,0
aww the bow tie is so damn cute especially on mr thomas muwahahaha,1
it s quite sunny today,1
she texted me amp i spoke to her mom she s obviously in pain but stable not sure how bad it is,0
listening to spring awakening songs,1
is all dressed up with nowhere to go,0
hey tell julez its only gonna be me and her for the spin class lena has to work,0
nahh i m going to the melbourne one haha i live in victoriaaaaa,1
makin a bomb ass dinner and hating the fact that i work so early tomorrow i want to go out and play,0
she was following me too i thought i was special,0
your status and immediately turned to it very sad how are you im back in austin we should go do something,0
oh i see you must be an independent liberal contractor who works for the highest paying liberal group lol,1
wooh just tried the d gaming omfg it s cool gadgetshowlive,1
here comes laylael into the ring,1
send some over i have about inches left in the bottle,1
tired and should really do some history revision s eeek,0
aw i heard talk to me on here while i m gone,0
a cold shower after standing outside at school working with little kids five years younger than me is soooooooo nice,1
feel good song ,1
apparently i forgot how delicious pretzels are,1
those names are gonna be difficult to remember he s going to have to buy biscuits everyday until you remember them all,1
i would vote against him for you if i could of course i don t know anything about his opposition candidates either,1
attention atl peeps fri june mjq and sat june uptown s come through whenever to celebrate w me,1
i don t like it when you re asleep either wake up at least i have on this side of the globe,1
haha i like that,1
you can turn those updates off on your phone i m sure,1
im watching tinkerbell the movie and eating fettuccine alfredo,1
a see of purple and white love it,1
but its part of my survival kit,0
feel so lethargic,0
oh it s the fault of the rules again lordsexpenses,0
jenson won so now switching over to tennis french open final amp looking like federer is winning so far how predictable,0
iphone given up trying to download the new os authentication server down,0
i know the feeling search is my friend,1
so wha di new baby lookin like u took any pics and i tried to respond to the pookster email didn t work,0
glad you liked it i like the darker more action oriented setting,1
it s okay i am hard on myself i didn t catch it you caught it,1
retails shares slump,0
just learned some karate moves from her husband,1
math regins friday,0
the site looks awesome congrats on the new changes,1
google maps lied to me,0
shit i cant breathe through my nose,0
about to start my first day of work where i can t text or do anything on my phone stupid nurses ruined it for me,0
mmm i lt whoever invented things p,1
holy crap this came up soo fast i am so excited got one shirt done gotta do the other one when you get here,1
skinny dipping with work colleagues maybe not i d never live it down with this lot,1
we aren t that bad are we,0
aww that s horrible xd,0
right fortunately learning is fun,1
at the rest stop off daly city miles into it,1
congrats to tony stewart on his first career win as a car owner,1
i love looking at old pictures and watching old videos but i feel a bit nostalgic,0
it is an amazing place,1
its so ugly and gloomy outside where did the sun go,0
just done re exam now sitting watching a silly film that noone gets hmm,1
quot nytimes twitter quot acolunt hacked people nowadays,0
is ahh kinda excited,1
it s also not that users won t ever find settings its that users will assume you do not have settings which isn t cool,0
i think that may merely be a person with way too much time on their hands,1
wants the old jon and kate plus i m not liking the new season anyone else feel the same,0
havnt tweeted in awhile i miss tweeting,0
would you need any help for your shoot if so i can send u my resume amp a extra hand is always helpful,1
gone out with my aunt amp mom text me,1
soooo excited for the new harry potter movie to come out,1
sings you the f ckin best best i ever had u aint gotta ask twice u can have my lt or we can share it like the last slice,1
i always misjudge the potency of vodka whoops and i did see i flailed for you,1
has to leave behind all it was but it s difficult to not think about it,0
or else yo uwill have to become a dirty hippy and quit work and live in the woods,1
i also almost managed to capture the guy setting the bombs but he found me and my husband came to rescue me in my dreams,0
gorfod deffro cyn cwn caer i glywed y ferch ar radio rwan mr clyweled gwasanaeth cymrth crist gol yn y capel dim quot lie in quot heddiw,0
i m damn need to finish this lochinvar thingy i m damn sleepy,0
hey you how are things going what have you been up to lately,1
wait for evening tea with hubby oh its lovely,1
it s going by slow how about you,0
neice is driving me insane save me anyone,0
at work not feeling that great,0
your welcome amp its pm,1
har levert bacheloroppgaven,1
shares life sucks and then you die,0
wish my sunglasses werent broken right about now,0
don t have have time to jog this moring got some run i have to do idk maub make tome for it later,0
awww shit atlanta thats my cityyy i miss it have funnn,0
yup am now complications were had so am home mending now good to be out of hospital missing the endless cups of tea tho,1
wooop more exams to go history n textiles oh and a maths module re sit,0
o well it wouldnt be to awesome cos we d all probably kill you hhahah,1
just tell me a time i ll have a red bull on deck if need be so its nada fam,1
so many movies i wanna see but no one to go with also i am broke,0
i love my life tonight is great i havent ever been this happy forreal,1
waiting in line for take out beignets at cafe du monde,1
mmmm i want to have supper at your house eggplant tempura sounds quite edible,1
can t get any uncharted eu beta codes people are too fast,0
oright it s a date then,1
hates being sick with the fire of a thousand suns please make it stop,0
hmm now would be a good time to hit the sack,1
e here come the stats,0
i just got a copy of rogue s may issue and you were gorgeous there,1
and then i just kept saying clear and it was funny lol and well you think clayton sounds funny you nut lol,1
i was there for the licking and the blowing part of the party i just had to miss the toys in order to get all the way up north,0
just bought a wheel barrow time to start moving some rocks,0
going to san antonio for the weekend,1
mommy s birthday party new pose,1
loving e special she s unique wonderful,1
not happy us itunes account i purchased from yourtunes co za has been disabled,0
me too i need a cold drink,0
im fine what about you,1
gotcha falfurrias is in the triangle of highways west of you right we can t git butter from there out here,0
can t seem to get tweetie to record video and audio using and external webcam,0
the puppy aka vader some odd pounds of bouncyness,1
i m craving for some hot choco of kopiroti you want,1
omgosh bar code u took it back lol and now we don t even have virgin megastore anymore,0
i just wanted to join in good idea though,0
